county,county_fips,agency_type,agency_name,street,city
Erie,36029,ambulance_als,"Mercy Flight, Inc.",100 Amherst Villa Road,"Buffalo, NY 14225"
Erie,36029,ambulance_als,"Mercy Flight, Inc.",100 Amherst Villa Rd,"Buffalo, NY 14225"
Erie,36029,ambulance_als,"Newstead Volunteer Fire Company, Inc.",PO Box 386,"Akron, NY 14001"
Erie,36029,ambulance_als,"Newton Abbott Fire Company, Inc.",PO Box 2001,"Blasdell, NY 14219"
Erie,36029,ambulance_als,"North Amherst Fire Company, Inc.",2200 Tonawanda Creek Road,"Amherst, NY 14228"
Erie,36029,ambulance_als,"North Collins Emergency Squad, Inc.",PO Box 477,"North Collins, NY 14111"
Erie,36029,ambulance_als,"Orchard Park Fire District EMS, Inc.",PO Box 488,"Orchard Park, NY 14127"
Erie,36029,ambulance_als,Reserve Hose Company #1 of the Town of West Seneca,2400 Berg Road,"West Seneca, NY 14218"
Erie,36029,ambulance_als,"Scranton Volunteer Fire Company, Inc.",5395 Scranton Road,"Hamburg, NY 14075"
Erie,36029,ambulance_als,South Line Fire District #10,1049 French Road,"Cheektowaga, NY 14227"
Erie,36029,ambulance_als,South Line Fire District No. 10,1049 French Road,"Cheektowaga, NY 14227"
Erie,36029,ambulance_als,"South Wales Volunteer Fire Company, Inc.",6406 Olean Road,"South Wales, NY 14139"
Erie,36029,ambulance_als,Spring Brook Fire District,PO Box 310,"Spring Brook, NY 14140"
Erie,36029,ambulance_als,"Springville Volunteer Fire Company, Inc.",PO Box 12,"Springville, NY 14141"
Erie,36029,ambulance_als,"Swormville Fire Company, Inc.",6971 Transit Road,"East Amherst, NY 14051"
Erie,36029,ambulance_als,"Tonawanda Fire Department, City of",44 William Street,"Tonawanda, NY 14150"
Erie,36029,ambulance_als,Town of Tonawanda,1835 Sheridan Drive,"Kenmore, NY 14223"
Erie,36029,ambulance_als,Town of Tonawanda,1835 Sheridan Drive,"Tonawanda, NY 14223"
Erie,36029,ambulance_als,"Town's Ambulance Service, Inc.",481 William Gaiter Parkway,"Buffalo, NY 14215"
Erie,36029,ambulance_als,Twin City Ambulance Corporation,555 Commerce Drive,"Amherst, NY 14228"
Erie,36029,ambulance_als,"Wales Center Volunteer Fire Company, Inc.",PO Box 124,"Wales Center, NY 14169"
Erie,36029,ambulance_als,"West Falls Volunteer Fire Company, Inc.",PO Box 140,"West Falls, NY 14170"
Erie,36029,ambulance_als,West Seneca Fire District #2,1845 Union Road,"West Seneca, NY 14224"
Erie,36029,ambulance_als,West Seneca Fire District #6,666 Main St,"West Seneca, NY 14224"
Erie,36029,ambulance_als,Woodlawn Volunteer Fire Company,3281 Lakeshore Road,"Blasdell, NY 14219"
Essex,36031,ambulance_als,Ausable Forks Volunteer Ambulance Service Corporation,PO Box 835,"Ausable Forks, NY 12912"
Essex,36031,ambulance_als,Elizabethtown Community Hospital Transport,PO Box 277,"Elizabethtown, NY 12932"
Essex,36031,ambulance_als,"Elizabethtown Lewis Emergency Squad, Inc.",PO Box 443,"Elizabethtown, NY 12932"
Essex,36031,ambulance_als,"Essex, County of",702 Stowersville Road,"Lewis, NY 12950"
Essex,36031,ambulance_als,"Keene Emergency Medical Services, Inc.",PO Box 136,"Keene, NY 12942"
Essex,36031,ambulance_als,Keene Valley Hose & Ladder Company,PO Box 699,"Keene Valley, NY 12943"
Essex,36031,ambulance_als,"Lake Placid Volunteer Ambulance Service, Inc.",PO Box 107,"Lake Placid, NY 12946"
Essex,36031,ambulance_als,"Schroon Lake Emergency Squad, Inc.",PO Box 774,"Schroon Lake, NY 12870"
Essex,36031,ambulance_als,Sylvamo,568 Shore Airport Rd,"Ticonderoga, NY 12883"
Essex,36031,ambulance_als,"Ticonderoga Emergency Squad, Inc.",118 Champlain Avenue,"Ticonderoga, NY 12883"
Essex,36031,ambulance_als,"Town of Moriah Ambulance Squad, Inc.",PO Box 241,"Moriah, NY 12960"
Essex,36031,ambulance_als,"Town of Newcomb Volunteer Fire Department, Inc.,",PO Box 98,"Newcomb, NY 12852"
Essex,36031,ambulance_als,Westport Fire District,PO Box 375,"Westport, NY 12993"
Essex,36031,ambulance_als,"Willsboro-Essex EMS, Inc.",PO Box 55,"Essex, NY 12936"
Essex,36031,ambulance_als,"Wilmington Ambulance Service, Town of",P.O. Box 180,"Wilmington, NY 12997"
Franklin,36033,ambulance_als,Akwesasne Mohawk Ambulance,PO Box 912,"Akwesasne, NY 13655"
Franklin,36033,ambulance_als,"Bangor Volunteer Fire Department, Inc.",2265 State Route 11,"North Bangor, NY 12966"
Franklin,36033,ambulance_als,Bombay Fire Corporation,PO Box 27,"Bombay, NY 12914"
Franklin,36033,ambulance_als,"Constable Volunteer Firemen, Inc.",PO Box 225,"Constable, NY 12926"
Franklin,36033,ambulance_als,"Foothills Ambulance Service, Inc.",5680 State Hwy 11,"Burke, NY 12917"
Franklin,36033,ambulance_als,"Fort Covington E.M.S., Inc.",PO Box 5,"Fort Covington, NY 12937"
Franklin,36033,ambulance_als,"Franklin First Response Agency, County of",55 Bare Hill Rd,"Malone, NY 12953"
Franklin,36033,ambulance_als,"Malone E.M.S., Inc.",PO Box 412,"Malone, NY 12953"
Franklin,36033,ambulance_als,"Moira EMS, Inc.",PO Box 193,"Moira, NY 12957"
Franklin,36033,ambulance_als,"North Country Life Flight, Inc.",PO Box 994,"Saranac Lake, NY 12983"
Franklin,36033,ambulance_als,"Owls Head Mountainview Volunteer Fire Company, Inc.",46 Ragged Lake Rd.,"Owls Head, NY 12969"
Franklin,36033,ambulance_als,"Saranac Lake Volunteer Rescue Squad, Inc.",PO Box 431,"Saranac Lake, NY 12983"
Franklin,36033,ambulance_als,"St. Regis Falls Ambulance, Inc.",PO Box 186,"St. Regis Falls, NY 12980"
Franklin,36033,ambulance_als,Tupper Lake Volunteer Ambulance & Emergency Squad,PO Box 901,"Tupper Lake, NY 12986"
Franklin,36033,ambulance_als,"Westville Volunteer Firemen's Association, Inc.",3891 State Route 37,"Constable, NY 12926"
Fulton,36035,ambulance_als,Fulton County Emergency Management,2714 State Highway 29,"Johnstown, NY 12095"
Fulton,36035,ambulance_als,"Johnstown, City of",244 North Perry Street,"Johnstown, NY 12095"
Fulton,36035,ambulance_als,"Northampton Ambulance Service, Town of",PO Box 155,"Northville, NY 12134"
Genesee,36037,ambulance_als,"Bergen Fire Department, Inc.",10 Hunter Street,"Bergen, NY 14416"
Genesee,36037,ambulance_als,"Bethany Volunteer Fire Company, Inc.",5253 Old Telephone Road,"East Bethany, NY 14054"
Genesee,36037,ambulance_als,"Byron Fire Department No. 1, Inc.",PO Box 23610,"Byron, NY 14422"
Genesee,36037,ambulance_als,"Darien Emergency Medical Services, Inc.",PO Box 257,"Darien Center, NY 14040"
Genesee,36037,ambulance_als,"Leroy Ambulance Service, Inc.",PO Box 56,"LeRoy, NY 14482"
Genesee,36037,ambulance_als,"Six Flags Darien, LLC",PO Box 91,"Darien Center, NY 14040"
Greene,36039,ambulance_als,"Ashland, Town of",PO BOx 129,"Ashland, NY 12407"
Greene,36039,ambulance_als,"Cairo, Town of",PO Box 728,"Cairo, NY 12413"
Greene,36039,ambulance_als,"Catskill, Town of",439 Main Street,"Catskill, NY 12414"
Greene,36039,ambulance_als,"Coxsackie Ambulance Service, Town of",56 Bailey Street,"Coxsackie, NY 12051"
Greene,36039,ambulance_als,"Durham Ambulance, Inc.",PO Box 99,"East Durham, NY 12423"
Greene,36039,ambulance_als,"Greene County Emergency Medical Services, Inc.",P.O. Box 655,"Cairo, NY 12413"
Greene,36039,ambulance_als,"Greenville Rescue Squad, Inc.",PO Box 332,"Greenville, NY 12083"
Greene,36039,ambulance_als,"Hunter Area Ambulance Service, Town of",PO Box 70,"Tannersville, NY 12485"
Greene,36039,ambulance_als,"Lexington, Town of",PO Box 28,"Lexington, NY 12452"
Greene,36039,ambulance_als,Ski Windham Operating Corporation,PO Box 459,"Windham, NY 12496"
Greene,36039,ambulance_als,"Windham, Town of",PO Box 96,"Hensonville, NY 12439"
Hamilton,36041,ambulance_als,Indian Lake Fire District #2,PO Box 207,"Blue Mt. Lake, NY 12812"
Hamilton,36041,ambulance_als,"Indian Lake Volunteer Ambulance Corps, Inc.",PO Box 39,"Indian Lake, NY 12842"
Hamilton,36041,ambulance_als,"Inlet Volunteer Emergency Services, Inc.",PO Box 300,"Inlet, NY 13360"
Hamilton,36041,ambulance_als,"Long Lake Rescue Squad, Inc.",PO Box 415,"Long Lake, NY 12847"
Hamilton,36041,ambulance_als,"Raquette Lake Volunteer Ambulance Squad, Inc.",PO Box 125,"Raquette Lake, NY 13436"
Hamilton,36041,ambulance_als,"Speculator Volunteer Ambulance Corps, Inc.",PO Box 282,"Speculator, NY 12164"
Hamilton,36041,ambulance_als,"Wells Volunteer Ambulance Corps, Inc.",PO Box 550,"Wells, NY 12190"
Herkimer,36043,ambulance_als,Cedarville Ambulance Inc.,960 State Route 51,"Ilion, NY 13357"
Herkimer,36043,ambulance_als,"Ilion Ambulance Department, Village of",1 Central Avenue,"Ilion, NY 13357"
Herkimer,36043,ambulance_als,Kuyahoora Volunteer Ambulance Corps. Inc.,PO Box 282,"Poland, NY 13431"
Herkimer,36043,ambulance_als,"Little Falls Ambulance, City of",659 East Main Street,"Little Falls, NY 13365"
Herkimer,36043,ambulance_als,"Mohawk Valley Ambulance Corps, Inc.",15 State Route 5S,"Mohawk, NY 13407"
Herkimer,36043,ambulance_als,"Old Forge Volunteer Ambulance Corps., Inc.",PO Box 887,"Old Forge, NY 13420"
Herkimer,36043,ambulance_als,"West Winfield Fire Department, Village of",PO Box 308,"West Winfield, NY 13491"
Jefferson,36045,ambulance_als,Alexandria Bay Joint Fire District,110 Walton St,"Alexandria Bay, NY 13607"
Jefferson,36045,ambulance_als,"Black River Ambulance Squad, Inc.",PO Box 314,"Black River, NY 13612"
Jefferson,36045,ambulance_als,"Cape Vincent Ambulance Squad, Inc.",PO Box 835,"Cape Vincent, NY 13618"
Jefferson,36045,ambulance_als,"Carthage Area Rescue Squad, Inc.",PO Box 714,"Carthage, NY 13619"
Jefferson,36045,ambulance_als,"Evans Mills Volunteer Ambulance Squad, Inc.",PO Box 113,"Evans Mills, NY 13637"
Jefferson,36045,ambulance_als,Fort Drum Emergency Medical Services,11050 Mt. Belevedere Blvd,"Fort Drum, NY 13602"
Jefferson,36045,ambulance_als,"Guilfoyle Ambulance Service, Inc.",PO Box 88,"Watertown, NY 13601"
Jefferson,36045,ambulance_als,"Henderson Fire Department, Inc.",PO Box 269,"Henderson, NY 13650"
Jefferson,36045,ambulance_als,"Indian River Ambulance Service, Inc.",6.5 Sand Street,"Philadelphia, NY 13673"
Jefferson,36045,ambulance_als,"Natural Bridge Volunteer Ambulance, Inc.",P.O. Box 263,"Natural Bridge, NY 13665"
Jefferson,36045,ambulance_als,"South Jefferson Rescue Squad, Inc.",PO Box 126,"Adams, NY 13605"
Jefferson,36045,ambulance_als,"Thousand Islands Emergency Rescue Service, Inc.",PO Box 524,"Clayton, NY 13624"
Jefferson,36045,ambulance_als,"Town of Watertown Ambulance Service, Inc.",PO Box 170,"Watertown, NY 13601"
Jefferson,36045,ambulance_als,"Wellesley Island Volunteer Fire Company, Inc.",PO Box 250,"Wellesley Island, NY 13640"
Kings,36047,ambulance_als,"ALS Services, Inc.",1070 McDonald Ave,"Brooklyn, NY 11230"
Kings,36047,ambulance_als,"Bedford-Stuyvesant Volunteer Ambulance Corps, Inc.",727 Greene Avenue,"Brooklyn, NY 11221"
Kings,36047,ambulance_als,"Bravo Volunteer Ambulance Service, Inc.",8507 Seventh Avenue,"Brooklyn, NY 11228"
Kings,36047,ambulance_als,Brooklyn College Emergency Medical Squad,2900 Bedford Avenue,"Brooklyn, NY 11210"
Kings,36047,ambulance_als,Catskills Hatzalah Inc.,1070 McDonald Ave,"Brooklyn, NY 11230"
Kings,36047,ambulance_als,"Chasdei Devorah, Inc.",1716 56th St,"Brooklyn, NY 11204"
Kings,36047,ambulance_als,"Chevra Hatzalah, Inc.",1070 McDonald Ave,"Brooklyn, NY 11230"
Kings,36047,ambulance_als,"Community Care EMS, LLC",2593 West 13th Street,"Brooklyn, NY 11218"
Kings,36047,ambulance_als,"Crest Transportation Services, Inc.",4420 Farragut Road,"Brooklyn, NY 11203"
Kings,36047,ambulance_als,East Midwood Volunteer Ambulance Corps,1721 47th street #3,"Brooklyn, NY 11218"
Kings,36047,ambulance_als,Fire Department of New York (aka: FDNY),9 Metrotech Ctr 7th Fl Rm 7N23,"Brooklyn, NY 11201"
Kings,36047,ambulance_als,"Flatlands Vol. Ambulance and First Aid Corps, Inc.",4623 Avenue N,"Brooklyn, NY 11234"
Kings,36047,ambulance_als,"Gerrittsen Beach Fire Volunteers, Inc.",52 Seba Avenue,"Brooklyn, NY 11229"
Kings,36047,ambulance_als,"Instacare 1, LLC",2593 West 13th Street,"Brooklyn, NY 11218"
Kings,36047,ambulance_als,"Instacare 1, LLC",2593 West 13th Street,"Brooklyn, NY 11223"
Kings,36047,ambulance_als,Maimonides Medical Center,4802 10th Avenue,"Brooklyn, NY 11219"
Kings,36047,ambulance_als,New York City Police Department - Emergency Service Unit,Floyd Bennett Field,"Brooklyn, NY 11234"
Kings,36047,ambulance_als,NYPD Aviation Unit,50 Aviation Road,"Brooklyn, NY 11234"
Kings,36047,ambulance_als,NYU Langone Hospitals,150 55th Street,"Brooklyn, NY 11220"
Kings,36047,ambulance_als,"Park Slope Volunteer Ambulance Corps, Inc.",PO Box 150210,"Brooklyn, NY 11215"
Kings,36047,ambulance_als,Wyckoff Heights Medical Center Ambulance Service,374 Stockholm Street,"Brooklyn, NY 11237"
Lewis,36049,ambulance_als,"Beaver Falls Fire Department, Inc.",PO Box 456,"Beaver Falls, NY 13305"
Lewis,36049,ambulance_als,"Constableville Ambulance, Inc.",PO Box 438,"Constableville, NY 13325"
Lewis,36049,ambulance_als,"J.S. Koster Hose Company, Inc.",PO Box 652,"Port Leyden, NY 13433"
Lewis,36049,ambulance_als,"Lewis County Search and Rescue, Inc.",P.O. Box 247,"Lowville, NY 13367"
Lewis,36049,ambulance_als,"Lyons Falls Fire Department, Village of",PO Box 520,"Lyons Falls, NY 13368"
Lewis,36049,ambulance_als,"Osceola Ambulance Service, Town of",1426 Osceola Rd,"Camden, NY 13316"
Lewis,36049,ambulance_als,Turin Ambulance Inc.,4239 St Hwy 26,"Turin, NY 13473"
Lewis,36049,ambulance_als,"West Leyden Volunteer Ambulance Company, Inc",P.O. Box 205,"West Leyden, NY 13489"
Livingston,36051,ambulance_als,"Dansville Emergency Medical Services Dept., Village of",18 Ossian Street,"Dansville, NY 14437"
Livingston,36051,ambulance_als,"Geneseo Fire Department, Village of",119 Main Street,"Geneseo, NY 14454"
Livingston,36051,ambulance_als,"Lima Volunteer Ambulance, Village of",PO Box 335,"Lima, NY 14485"
Livingston,36051,ambulance_als,"Livingston, County of",3360 Gypsy Lane,"Mount Morris, NY 14510"
Livingston,36051,ambulance_als,Mount Morris Town Ambulance,103 Main Street,"Mt. Morris, NY 14510"
Livingston,36051,ambulance_als,"Nunda Fire Company, Inc.",PO Box 652,"Nunda, NY 14517"
Livingston,36051,ambulance_als,Town of Livonia Ambulance District #1,P.O. Box 108,"Livonia, NY 14487"
Madison,36053,ambulance_als,"Cazenovia Area Volunteer Ambulance Corps, Inc.",106 Nelson Street,"Cazenovia, NY 13035"
Madison,36053,ambulance_als,"Georgetown Emergency Squad, Town of",PO Box 187,"Georgetown, NY 13072"
Madison,36053,ambulance_als,"Greater Lenox Ambulance Service, Inc.",PO Box 382,"Canastota, NY 13032"
Madison,36053,ambulance_als,"Madison Ambulance, Village of",P.O. Box 333,"Madison, NY 13402"
Madison,36053,ambulance_als,Madison County EMS,PO BOX 577,"Wampsville, NY 13163"
Madison,36053,ambulance_als,"Oneida Fire Department, City of",109 North Main Street,"Oneida, NY 13421"
Madison,36053,ambulance_als,"Smithfield Eaton Volunteer Ambulance Corp, Inc.",PO Box 1030,"Morrisville, NY 13408"
Madison,36053,ambulance_als,"Vineall Ambulance, Inc.",PO Box 85,"Oneida, NY 13421"
Monroe,36055,ambulance_als,Barnard Fire District,3084 Dewey Avenue,"Rochester, NY 14616"
Monroe,36055,ambulance_als,"Beacon Transportation, Inc.",811 West Avenue,"Rochester, NY 14611"
Monroe,36055,ambulance_als,"Brighton Volunteer Ambulance, Inc.",1551 South Winton Road,"Rochester, NY 14618"
Monroe,36055,ambulance_als,"Brockport Volunteer Ambulance Corps, Inc.",3 Burroughs Terrace,"Brockport, NY 14420"
Monroe,36055,ambulance_als,"CHS Mobile Integrated Healthcare, Inc.",280 Calkins Road,"Rochester, NY 14623"
Monroe,36055,ambulance_als,"CHS Mobile Integrated Healthcare, Inc.",280 Calkins Road,"Rochester, NY 14623"
Monroe,36055,ambulance_als,"Gates Volunteer Ambulance Service, Inc.",1001 Elmgrove Road,"Rochester, NY 14624"
Monroe,36055,ambulance_als,"Gates Volunteer Ambulance Service, Inc.",1001 Elmgrove Road,"Rochester, NY 14624"
Monroe,36055,ambulance_als,"Honeoye Falls Ambulance, Village of",5 East Street,"Honeoye Falls, NY 14472"
Monroe,36055,ambulance_als,"Irondequoit Ambulance, Inc.",2330 Norton Street,"Rochester, NY 14609"
Monroe,36055,ambulance_als,"Irondequoit Ambulance, Inc.",2330 Norton Street,"Rochester, NY 14609"
Monroe,36055,ambulance_als,"Monroe Medi-Trans, Inc.",1669 Lyell Avenue,"Rochester, NY 14606"
Monroe,36055,ambulance_als,"Monroe Medi-Trans, Inc.",1669 Lyell Ave.,"Rochester, NY 14606"
Monroe,36055,ambulance_als,"Monroe Medi-Trans, Inc.",1669 Lyell Avenue,"Rochester, NY 14606"
Monroe,36055,ambulance_als,"National Ambulance & Oxygen Service, Inc.",811 West Avenue,"Rochester, NY 14611"
Monroe,36055,ambulance_als,"National Ambulance & Oxygen Service, Inc.",811 West Avenue,"Rochester, NY 14611"
Monroe,36055,ambulance_als,"Northeast Quadrant ALS, Inc.",PO Box 905,"Webster, NY 14580"
Monroe,36055,ambulance_als,"Perinton Volunteer Ambulance Corps, Inc.",1400 Turk Hill Road,"Fairport, NY 14450"
Monroe,36055,ambulance_als,"Pittsford Volunteer Ambulance Service, Inc.",40 Tobey Road,"Pittsford, NY 14534"
Monroe,36055,ambulance_als,"Pittsford Volunteer Ambulance Service, Inc.",40 Tobey Rd,"Pittsford, NY 14534"
Monroe,36055,ambulance_als,Rochester Institute of Technology Ambulance,117 Lomb Memorial Drive,"Rochester, NY 14623"
Monroe,36055,ambulance_als,Rush Fire District,1971 Rush-Mendon Road,"Rush, NY 14543"
Monroe,36055,ambulance_als,Sea Breeze Fire District,4657 Culver Road,"Rochester, NY 14622"
Monroe,36055,ambulance_als,"The Penfield Volunteer Emergency Ambulance Service, Inc.",PO Box 220,"Penfield, NY 14526"
Monroe,36055,ambulance_als,"Webster Emergency Medical Service, Town of",PO Box 905,"Webster, NY 14580"
Montgomery,36057,ambulance_als,"Amsterdam, City of",10 Guy Park Ave Ext,"Amsterdam, NY 12010"
Montgomery,36057,ambulance_als,"Amsterdam, City of",PubSafBld 10 Guy Park Ave Ext,"Amsterdam, NY 12010"
Montgomery,36057,ambulance_als,Montgomery County EMS,PO Box 432,"Fultonville, NY 12072"
Montgomery,36057,ambulance_als,Priority Ambulance New York LLC,PO Box 878,"Amsterdam, NY 12010"
Montgomery,36057,ambulance_als,"St. Johnsville Volunteer Ambulance Corps, Inc.",PO Box 296,"St. Johnsville, NY 13452"
Nassau,36059,ambulance_als,"Alamo Ambulance Service, Inc.",15 Burke Lane,"Syosset, NY 11791"
Nassau,36059,ambulance_als,Atlantic Beach Fire District,PO Box 95,"Atlantic Beach, NY 11509"
Nassau,36059,ambulance_als,Baldwin Fire District,2386 Grand Avenue,"Baldwin, NY 11510"
Nassau,36059,ambulance_als,"Bayville Fire Company, Inc.",258 Bayville Avenue,"Bayville, NY 11709"
Nassau,36059,ambulance_als,Bellmore Fire District,230 Pettit Avenue,"Bellmore, NY 11710"
Nassau,36059,ambulance_als,"Bellmore-Merrick E.M.S., Inc.",PO Box 8,"Bellmore, NY 11710"
Nassau,36059,ambulance_als,Bethpage Fire District,225 Broadway,"Bethpage, NY 11714"
Nassau,36059,ambulance_als,"Carle Place Hook, Ladder & Hose Co. No. 1",PO Box 22,"Carle Place, NY 11514"
Nassau,36059,ambulance_als,East Meadow Fire District,197 East Meadow Avenue,"East Meadow, NY 11554"
Nassau,36059,ambulance_als,"East Norwich Volunteer Fire Company No. 1, Inc.",900 Oyster Bay Road,"East Norwich, NY 11732"
Nassau,36059,ambulance_als,"East Rockaway Fire Department, Village of",PO Box 203,"East Rockaway, NY 11518"
Nassau,36059,ambulance_als,Elmont Fire District Ambulance,100 School Road,"Elmont, NY 11003"
Nassau,36059,ambulance_als,"Farmingdale, Village of",361 Main Street,"Farmingdale, NY 11735"
Nassau,36059,ambulance_als,"Floral Park Volunteer Fire Department, Village of",1 Floral Boulevard,"Floral Park, NY 11001"
Nassau,36059,ambulance_als,Franklin Square and Munson Fire District,833 Hempstead Turnpike,"Franklin Square, NY 11010"
Nassau,36059,ambulance_als,"Freeport Fire Department, Village of",PO Box 290,"Freeport, NY 11520"
